facility_id,item_id,snapshot_date,on_hand_qty,on_hand_uom,stock_status,business_date,load_date,last_updated_at
FAC005,ITM042,2026-02-01,543,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM032,2026-01-29,776,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM008,2026-01-28,443,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM005,2026-01-26,976,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM032,2026-01-30,219,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM046,2026-01-27,907,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM002,2026-01-29,123,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM023,2026-02-01,671,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM008,2026-01-25,408,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM006,2026-01-26,265,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM030,2026-01-31,996,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM025,2026-01-28,166,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM007,2026-01-27,961,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM018,2026-01-27,548,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM048,2026-01-28,178,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM037,2026-01-25,126,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM049,2026-01-31,177,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM024,2026-01-30,497,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM005,2026-01-29,311,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM010,2026-01-26,299,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM033,2026-02-01,704,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM037,2026-01-31,477,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM019,2026-01-30,730,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM030,2026-01-31,254,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM021,2026-02-01,413,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM031,2026-01-31,60,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM031,2026-01-28,470,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM043,2026-01-29,790,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM014,2026-01-29,959,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM038,2026-01-28,415,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM013,2026-01-27,19,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM040,2026-01-25,915,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM008,2026-01-27,317,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM028,2026-01-29,66,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM044,2026-01-27,978,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM003,2026-01-26,289,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM028,2026-01-28,297,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM042,2026-01-26,280,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM046,2026-01-26,632,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM044,2026-01-27,456,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM006,2026-01-28,403,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM004,2026-01-30,634,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM048,2026-01-27,619,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM024,2026-01-28,357,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM041,2026-01-27,276,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM004,2026-01-29,94,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM030,2026-01-31,954,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM024,2026-01-30,534,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM030,2026-02-01,543,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM050,2026-01-25,436,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM049,2026-01-31,483,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM020,2026-01-28,360,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM026,2026-01-28,371,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM008,2026-01-31,529,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM042,2026-01-31,824,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM005,2026-01-26,433,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM028,2026-01-25,624,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM029,2026-01-29,548,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM029,2026-01-25,243,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM049,2026-01-26,15,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM017,2026-01-27,477,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM029,2026-02-01,535,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM025,2026-01-29,135,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM048,2026-01-28,415,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM010,2026-02-01,58,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM049,2026-01-25,134,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM045,2026-02-01,72,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM013,2026-01-31,239,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM014,2026-01-30,638,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM010,2026-01-27,692,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM042,2026-01-30,243,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM016,2026-01-26,433,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM020,2026-02-01,140,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM045,2026-01-29,7,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM003,2026-02-01,487,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM037,2026-01-25,234,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM028,2026-01-28,-35,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM015,2026-01-30,569,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM024,2026-01-30,586,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM013,2026-01-25,180,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM001,2026-01-26,570,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM025,2026-01-27,882,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM039,2026-01-27,218,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM023,2026-01-26,209,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM049,2026-01-30,51,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM049,2026-01-27,637,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM029,2026-02-01,16,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM002,2026-01-27,296,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM030,2026-01-26,543,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM008,2026-01-26,154,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM024,2026-01-29,326,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM020,2026-01-28,385,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM041,2026-01-26,835,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM025,2026-01-28,756,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM031,2026-01-28,804,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM021,2026-01-26,100,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM010,2026-01-29,394,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM006,2026-01-28,434,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM019,2026-01-28,607,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM016,2026-01-27,594,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM013,2026-01-27,862,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM005,2026-01-29,1000,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM037,2026-01-31,298,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM022,2026-01-28,409,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM027,2026-01-30,786,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM037,2026-01-26,933,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM041,2026-01-31,754,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM003,2026-01-31,296,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM017,2026-01-27,216,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM011,2026-01-30,152,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM029,2026-01-29,709,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM042,2026-01-29,112,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM023,2026-01-25,23,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM023,2026-02-01,283,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM001,2026-01-25,242,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM049,2026-01-28,614,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM049,2026-01-28,87,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM047,2026-01-28,964,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM046,2026-01-28,242,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM005,2026-01-27,455,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM019,2026-01-29,113,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM024,2026-01-28,901,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM009,2026-01-25,509,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM039,2026-01-30,274,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM002,2026-02-01,733,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM035,2026-01-30,73,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM002,2026-01-25,889,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM027,2026-01-29,304,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM021,2026-02-01,556,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM024,2026-01-25,241,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM033,2026-01-31,672,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM035,2026-01-25,632,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM005,2026-01-31,797,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM012,2026-01-27,722,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM004,2026-01-28,63,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM044,2026-01-28,497,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM025,2026-01-30,370,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM012,2026-01-26,346,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM005,2026-01-26,629,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM025,2026-01-27,357,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM015,2026-01-30,897,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM004,2026-01-25,953,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM024,2026-01-31,10,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM040,2026-01-25,22,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM003,2026-01-26,917,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM017,2026-02-01,810,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM042,2026-02-01,908,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM049,2026-02-01,834,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM034,2026-01-31,240,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM039,2026-01-31,248,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM031,2026-01-26,913,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM006,2026-01-27,489,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM019,2026-02-01,562,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM032,2026-01-30,977,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM033,2026-01-29,360,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM046,2026-01-30,277,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM027,2026-01-30,651,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM028,2026-01-27,219,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM006,2026-01-29,87,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM010,2026-01-26,516,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM046,2026-01-30,442,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM018,2026-02-01,491,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM032,2026-01-31,80,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM050,2026-02-01,988,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM019,2026-01-29,471,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM021,2026-01-30,51,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM045,2026-01-29,942,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM045,2026-02-01,557,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM035,2026-01-28,748,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM046,2026-01-25,113,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM041,2026-01-26,532,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM021,2026-01-27,177,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM001,2026-01-30,880,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM006,2026-01-29,500,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM008,2026-01-27,387,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM007,2026-02-01,757,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM006,2026-01-26,34,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM007,2026-01-30,627,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM027,2026-01-27,679,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM010,2026-01-29,2,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM035,2026-01-29,918,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM047,2026-01-31,95,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM008,2026-01-30,944,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM011,2026-01-29,311,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM007,2026-02-01,571,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM011,2026-01-25,804,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM033,2026-02-01,284,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM009,2026-01-29,290,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM029,2026-02-01,95,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM006,2026-01-25,140,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM039,2026-01-29,495,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM037,2026-02-01,964,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM039,2026-01-30,879,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM030,2026-01-25,300,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM019,2026-01-30,37,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM020,2026-01-25,926,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM012,2026-01-25,362,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM002,2026-01-30,780,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM046,2026-01-27,632,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM043,2026-01-26,263,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM043,2026-01-30,591,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM024,2026-01-26,469,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM003,2026-01-28,899,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM035,2026-01-26,664,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM005,2026-01-27,179,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM028,2026-01-27,495,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM033,2026-01-29,382,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM008,2026-01-27,549,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM042,2026-01-26,457,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM016,2026-01-30,550,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM018,2026-01-31,344,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM041,2026-01-25,196,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM001,2026-01-30,861,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM015,2026-01-27,202,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM010,2026-01-27,838,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM039,2026-01-30,937,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM047,2026-01-30,804,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM041,2026-01-30,480,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM018,2026-01-28,109,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM015,2026-01-27,129,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM035,2026-01-28,827,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM036,2026-01-28,321,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM043,2026-01-30,556,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM030,2026-01-25,262,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM031,2026-01-31,916,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM034,2026-01-29,561,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM022,2026-02-01,729,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM018,2026-01-26,933,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM021,2026-01-26,973,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM015,2026-01-25,357,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM033,2026-01-28,975,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM034,2026-01-29,160,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM028,2026-01-30,69,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM048,2026-01-27,212,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM010,2026-01-31,401,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM011,2026-02-01,382,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM008,2026-01-29,94,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM037,2026-01-25,412,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM008,2026-01-28,705,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM003,2026-02-01,846,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM008,2026-01-30,869,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM007,2026-01-26,239,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM049,2026-01-26,416,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM018,2026-01-31,584,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM011,2026-01-25,133,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM013,2026-01-30,468,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM002,2026-01-26,253,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM047,2026-01-25,116,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM027,2026-01-27,142,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM033,2026-02-01,790,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM047,2026-02-01,518,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM036,2026-01-29,616,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM003,2026-02-01,0,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM010,2026-01-26,456,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM012,2026-02-01,515,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM016,2026-01-31,857,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM005,2026-01-26,990,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM048,2026-01-31,553,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM021,2026-01-28,417,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM029,2026-01-31,690,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
